bike_id,start_time,stop_time,start_station,start_lat,start_long,end_station,end_lat,end_long,type,birth_year,gender
26301,2018-12-03T21:57:14Z,2018-12-03T22:00:21Z,3272,40.72333158646436,-74.04595255851744,3269,40.72601172964625,-74.05038893222809,Subscriber,1980,Male
26301,2018-12-04T13:06:37Z,2018-12-04T13:12:38Z,3269,40.72601172964625,-74.05038893222809,3186,40.71958611647166,-74.04311746358871,Subscriber,1988,Female
26301,2018-12-04T20:21:36Z,2018-12-04T20:22:54Z,3272,40.72333158646436,-74.04595255851744,3211,40.72152515,-74.046304543,Subscriber,1988,Male
26301,2018-12-05T01:18:10Z,2018-12-05T01:22:45Z,3211,40.72152515,-74.046304543,3203,40.727595966,-74.044247311,Subscriber,1985,Female
26301,2018-12-05T12:58:12Z,2018-12-05T13:03:10Z,3203,40.727595966,-74.044247311,3186,40.71958611647166,-74.04311746358871,Subscriber,1984,Male
26301,2018-12-05T15:19:33Z,2018-12-05T15:25:27Z,3269,40.72601172964625,-74.05038893222809,3186,40.71958611647166,-74.04311746358871,Subscriber,1982,Female
26301,2018-12-05T23:32:11Z,2018-12-05T23:44:26Z,3186,40.71958611647166,-74.04311746358871,3213,40.71848892,-74.047726625,Subscriber,1962,Male
26301,2018-12-05T23:52:24Z,2018-12-05T23:57:22Z,3213,40.71848892,-74.047726625,3276,40.71458403535893,-74.04281705617905,Subscriber,1989,Male
26301,2018-12-06T00:00:19Z,2018-12-06T00:10:10Z,3276,40.71458403535893,-74.04281705617905,3202,40.7272235,-74.0337589,Subscriber,1982,Male
26301,2018-12-06T01:14:25Z,2018-12-06T01:16:22Z,3202,40.7272235,-74.0337589,3199,40.7287448,-74.0321082,Subscriber,1972,Female
26301,2018-12-06T01:19:46Z,2018-12-06T01:34:25Z,3199,40.7287448,-74.0321082,3198,40.748715945380226,-74.04044330120087,Subscriber,1988,Male
26301,2018-12-06T20:35:12Z,2018-12-06T20:46:15Z,3198,40.748715945380226,-74.04044330120087,3220,40.734961020009514,-74.0595030784607,Subscriber,1978,Male
26301,2018-12-06T21:19:13Z,2018-12-06T21:22:39Z,3220,40.734961020009514,-74.0595030784607,3195,40.73074262530658,-74.06378388404846,Subscriber,1994,Male
26301,2018-12-06T21:42:41Z,2018-12-06T22:10:46Z,3195,40.73074262530658,-74.06378388404846,3225,40.7236589,-74.0641943,Subscriber,1988,Male
26301,2018-12-08T13:50:25Z,2018-12-08T13:52:52Z,3225,40.7236589,-74.0641943,3194,40.7253399253558,-74.06762212514877,Subscriber,1962,Male
26301,2018-12-08T19:02:35Z,2018-12-08T19:08:32Z,3194,40.7253399253558,-74.06762212514877,3195,40.73074262530658,-74.06378388404846,Subscriber,1954,Male
26301,2018-12-08T19:22:02Z,2018-12-08T19:29:40Z,3195,40.73074262530658,-74.06378388404846,3193,40.7246050998869,-74.07840594649315,Subscriber,1990,Female
26301,2018-12-08T19:39:11Z,2018-12-08T21:40:19Z,3193,40.7246050998869,-74.07840594649315,3195,40.73074262530658,-74.06378388404846,Customer,1985,Male
26301,2018-12-09T01:33:51Z,2018-12-09T01:36:35Z,3195,40.73074262530658,-74.06378388404846,3194,40.7253399253558,-74.06762212514877,Subscriber,1993,Male
26301,2018-12-09T14:44:23Z,2018-12-09T14:46:29Z,3194,40.7253399253558,-74.06762212514877,3678,40.72572613742557,-74.07195925712585,Subscriber,1994,Female
26301,2018-12-09T16:09:33Z,2018-12-09T16:14:49Z,3678,40.72572613742557,-74.07195925712585,3195,40.73074262530658,-74.06378388404846,Subscriber,1970,Male
26301,2018-12-09T21:37:29Z,2018-12-09T21:59:07Z,3195,40.73074262530658,-74.06378388404846,3694,40.71113,-74.0789,Subscriber,1994,Male
26301,2018-12-10T16:41:29Z,2018-12-10T16:53:21Z,3694,40.71113,-74.0789,3195,40.73074262530658,-74.06378388404846,Subscriber,1994,Male
26301,2018-12-10T20:49:40Z,2018-12-10T20:58:31Z,3195,40.73074262530658,-74.06378388404846,3280,40.71928220070702,-74.07126188278198,Subscriber,1960,Male
26301,2018-12-11T15:10:45Z,2018-12-11T15:16:39Z,3280,40.71928220070702,-74.07126188278198,3194,40.7253399253558,-74.06762212514877,Subscriber,1988,Male
26307,2018-03-09T02:19:52Z,2018-03-09T02:24:19Z,3225,40.7236589,-74.0641943,3195,40.73074262530658,-74.06378388404846,Subscriber,1989,Male
26307,2018-03-09T03:12:13Z,2018-03-09T03:16:29Z,3195,40.73074262530658,-74.06378388404846,3225,40.7236589,-74.0641943,Subscriber,1989,Male
26307,2018-03-09T10:16:51Z,2018-03-09T10:29:44Z,3225,40.7236589,-74.0641943,3206,40.7311689,-74.0575736,Subscriber,1962,Male
26307,2018-03-09T10:50:05Z,2018-03-09T10:53:00Z,3206,40.7311689,-74.0575736,3209,40.7241765,-74.0506564,Subscriber,1985,Female
26307,2018-03-09T15:19:00Z,2018-03-09T15:23:34Z,3209,40.7241765,-74.0506564,3185,40.7177325,-74.043845,Subscriber,1988,Male
26307,2018-03-10T18:12:02Z,2018-03-10T18:32:15Z,3185,40.7177325,-74.043845,3199,40.7287448,-74.0321082,Customer,1969,Unknown
26307,2018-03-11T18:58:57Z,2018-03-11T19:00:42Z,3199,40.7287448,-74.0321082,3202,40.7272235,-74.0337589,Subscriber,1987,Female
26307,2018-03-11T22:02:49Z,2018-03-11T22:08:34Z,3202,40.7272235,-74.0337589,3187,40.7211236,-74.03805095,Customer,1999,Male
26307,2018-03-12T01:59:36Z,2018-03-12T02:05:08Z,3187,40.7211236,-74.03805095,3276,40.71458403535893,-74.04281705617905,Subscriber,1992,Male
26307,2018-03-13T22:36:11Z,2018-03-13T22:41:09Z,3186,40.71958611647166,-74.04311746358871,3209,40.7241765,-74.0506564,Subscriber,1983,Female
26307,2018-03-14T12:56:57Z,2018-03-14T13:04:09Z,3209,40.7241765,-74.0506564,3214,40.7127742,-74.0364857,Subscriber,1994,Male
26307,2018-03-14T21:58:51Z,2018-03-14T22:10:41Z,3214,40.7127742,-74.0364857,3209,40.7241765,-74.0506564,Subscriber,1994,Male
26307,2018-03-15T23:54:38Z,2018-03-15T23:57:24Z,3209,40.7241765,-74.0506564,3272,40.72333158646436,-74.04595255851744,Subscriber,1988,Male
26307,2018-03-16T14:55:24Z,2018-03-16T14:58:24Z,3272,40.72333158646436,-74.04595255851744,3187,40.7211236,-74.03805095,Subscriber,1981,Male
26307,2018-03-19T21:34:58Z,2018-03-19T21:53:32Z,3198,40.748715945380226,-74.04044330120087,3207,40.7376037,-74.0524783,Subscriber,1986,Female
26307,2018-03-20T01:16:00Z,2018-03-20T01:27:17Z,3207,40.7376037,-74.0524783,3207,40.7376037,-74.0524783,Subscriber,1991,Male
26307,2018-03-20T12:24:57Z,2018-03-20T12:36:57Z,3207,40.7376037,-74.0524783,3202,40.7272235,-74.0337589,Subscriber,1993,Male
26307,2018-03-20T20:23:47Z,2018-03-20T20:43:09Z,3202,40.7272235,-74.0337589,3195,40.73074262530658,-74.06378388404846,Subscriber,1968,Male
26307,2018-03-20T22:06:54Z,2018-03-20T22:31:45Z,3195,40.73074262530658,-74.06378388404846,3183,40.7162469,-74.0334588,Subscriber,1989,Male
26307,2018-03-21T01:33:38Z,2018-03-21T01:37:32Z,3183,40.7162469,-74.0334588,3267,40.7124188237569,-74.03852552175522,Subscriber,1992,Male
26307,2018-03-23T12:00:25Z,2018-03-23T12:03:42Z,3267,40.7124188237569,-74.03852552175522,3183,40.7162469,-74.0334588,Subscriber,1981,Unknown
26307,2018-03-23T12:54:53Z,2018-03-23T12:58:39Z,3267,40.7124188237569,-74.03852552175522,3183,40.7162469,-74.0334588,Subscriber,1991,Male
26307,2018-03-23T17:27:25Z,2018-03-23T17:32:03Z,3183,40.7162469,-74.0334588,3186,40.71958611647166,-74.04311746358871,Subscriber,1986,Male
26307,2018-03-23T18:10:50Z,2018-03-23T18:14:47Z,3186,40.71958611647166,-74.04311746358871,3187,40.7211236,-74.03805095,Subscriber,1988,Female
26307,2018-03-25T23:14:42Z,2018-03-25T23:26:56Z,3639,40.7192517,-74.034234,3639,40.7192517,-74.034234,Subscriber,1981,Female
26307,2018-03-26T12:28:14Z,2018-03-26T12:33:33Z,3639,40.7192517,-74.034234,3202,40.7272235,-74.0337589,Subscriber,1989,Male
26307,2018-03-26T18:31:45Z,2018-03-26T18:36:53Z,3202,40.7272235,-74.0337589,3203,40.727595966,-74.044247311,Subscriber,1966,Male
26307,2018-03-26T20:15:40Z,2018-03-26T20:20:00Z,3203,40.727595966,-74.044247311,3273,40.721650724879986,-74.04288411140442,Subscriber,1989,Female
26307,2018-03-26T20:33:42Z,2018-03-26T20:37:10Z,3273,40.721650724879986,-74.04288411140442,3203,40.727595966,-74.044247311,Subscriber,1989,Female
26307,2018-03-26T22:44:38Z,2018-03-26T22:48:37Z,3186,40.71958611647166,-74.04311746358871,3279,40.721630142638354,-74.04996782541275,Subscriber,1990,Female
26307,2018-03-27T19:11:38Z,2018-03-27T19:18:32Z,3212,40.734785818,-74.050443636,3640,40.73367,-74.0625,Subscriber,1986,Female
26307,2018-03-28T04:40:18Z,2018-03-28T04:47:11Z,3640,40.73367,-74.0625,3212,40.734785818,-74.050443636,Subscriber,1986,Female
26307,2018-03-28T17:53:20Z,2018-03-28T18:01:05Z,3212,40.734785818,-74.050443636,3640,40.73367,-74.0625,Subscriber,1986,Female
26307,2018-03-28T18:22:05Z,2018-03-28T18:30:13Z,3640,40.73367,-74.0625,3210,40.742677141,-74.051788633,Subscriber,1950,Male
26307,2018-03-28T19:51:52Z,2018-03-28T20:02:47Z,3210,40.742677141,-74.051788633,3195,40.73074262530658,-74.06378388404846,Subscriber,1950,Male
26307,2018-03-28T21:52:37Z,2018-03-28T22:07:11Z,3195,40.73074262530658,-74.06378388404846,3188,40.7101087,-74.0858489,Subscriber,1976,Male
26307,2018-03-29T20:58:44Z,2018-03-29T21:16:27Z,3188,40.7101087,-74.0858489,3209,40.7241765,-74.0506564,Subscriber,1985,Male
26307,2018-03-29T22:06:18Z,2018-03-29T22:10:16Z,3209,40.7241765,-74.0506564,3186,40.71958611647166,-74.04311746358871,Subscriber,1986,Male
26307,2018-03-29T22:25:26Z,2018-03-29T22:29:17Z,3186,40.71958611647166,-74.04311746358871,3203,40.727595966,-74.044247311,Subscriber,1976,Male
26307,2018-03-30T00:17:27Z,2018-03-30T00:22:22Z,3186,40.71958611647166,-74.04311746358871,3209,40.7241765,-74.0506564,Subscriber,1978,Female
26307,2018-03-30T14:57:49Z,2018-03-30T15:01:34Z,3209,40.7241765,-74.0506564,3186,40.71958611647166,-74.04311746358871,Subscriber,1996,Male
26307,2018-03-30T18:56:59Z,2018-03-30T19:02:09Z,3186,40.71958611647166,-74.04311746358871,3203,40.727595966,-74.044247311,Subscriber,1981,Female
26307,2018-03-30T19:58:44Z,2018-03-30T20:10:56Z,3203,40.727595966,-74.044247311,3214,40.7127742,-74.0364857,Customer,1969,Unknown
26307,2018-03-31T11:57:53Z,2018-03-31T12:01:19Z,3214,40.7127742,-74.0364857,3275,40.71835519823214,-74.03891444206238,Subscriber,1983,Female
26307,2018-03-31T12:21:05Z,2018-03-31T12:24:34Z,3275,40.71835519823214,-74.03891444206238,3183,40.7162469,-74.0334588,Subscriber,1993,Male
26307,2018-04-01T19:43:48Z,2018-04-01T19:46:17Z,3183,40.7162469,-74.0334588,3639,40.7192517,-74.034234,Subscriber,1988,Male
26307,2018-04-03T12:32:53Z,2018-04-03T12:38:43Z,3639,40.7192517,-74.034234,3202,40.7272235,-74.0337589,Subscriber,1989,Male
26307,2018-04-04T00:25:23Z,2018-04-04T00:27:33Z,3202,40.7272235,-74.0337589,3199,40.7287448,-74.0321082,Subscriber,1988,Male
26307,2018-04-05T13:05:54Z,2018-04-05T13:07:28Z,3199,40.7287448,-74.0321082,3202,40.7272235,-74.0337589,Subscriber,1988,Male
26307,2018-04-05T19:54:06Z,2018-04-05T19:56:32Z,3202,40.7272235,-74.0337589,3199,40.7287448,-74.0321082,Subscriber,1987,Female
26307,2018-04-05T21:52:20Z,2018-04-05T22:13:21Z,3199,40.7287448,-74.0321082,3210,40.742677141,-74.051788633,Subscriber,1987,Male
26307,2018-04-06T00:28:37Z,2018-04-06T00:34:42Z,3210,40.742677141,-74.051788633,3212,40.734785818,-74.050443636,Subscriber,1991,Female
26307,2018-04-06T09:34:14Z,2018-04-06T09:40:48Z,3212,40.734785818,-74.050443636,3186,40.71958611647166,-74.04311746358871,Subscriber,1995,Male
26307,2018-04-06T18:24:00Z,2018-04-06T18:26:26Z,3194,40.7253399253558,-74.06762212514877,3195,40.73074262530658,-74.06378388404846,Subscriber,1990,Male
26307,2018-04-06T21:35:19Z,2018-04-06T21:43:48Z,3195,40.73074262530658,-74.06378388404846,3193,40.7246050998869,-74.07840594649315,Subscriber,1984,Male
26307,2018-04-09T12:45:19Z,2018-04-09T12:55:24Z,3193,40.7246050998869,-74.07840594649315,3195,40.73074262530658,-74.06378388404846,Subscriber,1984,Male
26307,2018-04-09T22:17:36Z,2018-04-09T22:26:55Z,3195,40.73074262530658,-74.06378388404846,3210,40.742677141,-74.051788633,Subscriber,1985,Male
26307,2018-04-10T12:04:06Z,2018-04-10T12:17:56Z,3210,40.742677141,-74.051788633,3195,40.73074262530658,-74.06378388404846,Subscriber,1954,Male
26307,2018-04-10T12:49:58Z,2018-04-10T13:06:15Z,3195,40.73074262530658,-74.06378388404846,3639,40.7192517,-74.034234,Subscriber,1986,Male
26307,2018-04-10T14:26:43Z,2018-04-10T14:28:20Z,3639,40.7192517,-74.034234,3183,40.7162469,-74.0334588,Subscriber,1967,Male
26307,2018-04-10T20:58:28Z,2018-04-10T21:07:03Z,3183,40.7162469,-74.0334588,3192,40.7112423,-74.0557013,Subscriber,1985,Male
26307,2018-04-11T11:50:48Z,2018-04-11T11:58:52Z,3192,40.7112423,-74.0557013,3186,40.71958611647166,-74.04311746358871,Subscriber,1990,Female
26307,2018-04-11T21:51:38Z,2018-04-11T21:56:05Z,3186,40.71958611647166,-74.04311746358871,3276,40.71458403535893,-74.04281705617905,Subscriber,1965,Male
26307,2018-04-12T12:38:35Z,2018-04-12T12:43:16Z,3276,40.71458403535893,-74.04281705617905,3183,40.7162469,-74.0334588,Subscriber,1965,Male
26307,2018-04-12T16:12:32Z,2018-04-12T16:17:11Z,3269,40.72601172964625,-74.05038893222809,3186,40.71958611647166,-74.04311746358871,Subscriber,1981,Male
26307,2018-04-12T21:30:11Z,2018-04-12T21:35:40Z,3186,40.71958611647166,-74.04311746358871,3269,40.72601172964625,-74.05038893222809,Subscriber,1979,Male
26307,2018-04-13T12:28:22Z,2018-04-13T12:38:09Z,3269,40.72601172964625,-74.05038893222809,3273,40.721650724879986,-74.04288411140442,Subscriber,1981,Male
26307,2018-04-13T21:32:14Z,2018-04-13T21:36:04Z,3639,40.7192517,-74.034234,3202,40.7272235,-74.0337589,Subscriber,1989,Male
26307,2018-04-13T21:49:20Z,2018-04-13T21:57:01Z,3202,40.7272235,-74.0337589,3276,40.71458403535893,-74.04281705617905,Subscriber,1982,Male
26307,2018-04-13T21:58:24Z,2018-04-13T22:04:42Z,3276,40.71458403535893,-74.04281705617905,3192,40.7112423,-74.0557013,Subscriber,1986,Male
26307,2018-04-14T12:06:50Z,2018-04-14T12:17:39Z,3192,40.7112423,-74.0557013,3183,40.7162469,-74.0334588,Subscriber,1992,Female
26307,2018-04-14T14:30:49Z,2018-04-14T15:13:36Z,3183,40.7162469,-74.0334588,3211,40.72152515,-74.046304543,Customer,1983,Female
26307,2018-04-14T16:04:38Z,2018-04-14T16:40:30Z,3211,40.72152515,-74.046304543,3183,40.7162469,-74.0334588,Customer,1983,Female
26307,2018-04-14T18:25:12Z,2018-04-14T18:35:58Z,3183,40.7162469,-74.0334588,3203,40.727595966,-74.044247311,Subscriber,1991,Female
26307,2018-04-14T18:48:13Z,2018-04-14T19:20:54Z,3203,40.727595966,-74.044247311,3203,40.727595966,-74.044247311,Subscriber,1967,Male
26307,2018-04-14T20:29:09Z,2018-04-14T20:34:21Z,3203,40.727595966,-74.044247311,3186,40.71958611647166,-74.04311746358871,Subscriber,1987,Male
26307,2018-04-14T20:54:00Z,2018-04-14T21:06:38Z,3186,40.71958611647166,-74.04311746358871,3203,40.727595966,-74.044247311,Subscriber,1971,Female
26307,2018-04-15T16:28:33Z,2018-04-15T16:30:55Z,3203,40.727595966,-74.044247311,3272,40.72333158646436,-74.04595255851744,Subscriber,1987,Male
26307,2018-04-17T00:59:21Z,2018-04-17T01:07:44Z,3272,40.72333158646436,-74.04595255851744,3192,40.7112423,-74.0557013,Subscriber,1989,Male
26307,2018-04-17T11:16:58Z,2018-04-17T11:24:30Z,3192,40.7112423,-74.0557013,3186,40.71958611647166,-74.04311746358871,Subscriber,1985,Male
26307,2018-04-17T21:41:46Z,2018-04-17T21:46:21Z,3186,40.71958611647166,-74.04311746358871,3203,40.727595966,-74.044247311,Subscriber,1981,Female
26307,2018-04-18T11:07:43Z,2018-04-18T11:12:42Z,3203,40.727595966,-74.044247311,3202,40.7272235,-74.0337589,Subscriber,1969,Female
26307,2018-04-18T21:56:11Z,2018-04-18T21:59:01Z,3202,40.7272235,-74.0337589,3199,40.7287448,-74.0321082,Subscriber,1989,Female
26307,2018-04-19T22:50:18Z,2018-04-19T22:55:42Z,3186,40.71958611647166,-74.04311746358871,3267,40.7124188237569,-74.03852552175522,Subscriber,1984,Male
26307,2018-04-20T10:18:43Z,2018-04-20T10:24:45Z,3267,40.7124188237569,-74.03852552175522,3183,40.7162469,-74.0334588,Subscriber,1983,Male
26307,2018-04-22T02:23:55Z,2018-04-22T02:41:23Z,3481,40.71649,-74.04105,3202,40.7272235,-74.0337589,Subscriber,1989,Male
26307,2018-04-22T17:03:31Z,2018-04-22T17:30:11Z,3202,40.7272235,-74.0337589,3192,40.7112423,-74.0557013,Customer,1958,Female
26307,2018-04-22T18:47:39Z,2018-04-22T21:33:54Z,3192,40.7112423,-74.0557013,3192,40.7112423,-74.0557013,Customer,1969,Unknown
26307,2018-04-23T16:44:54Z,2018-04-23T17:45:16Z,3192,40.7112423,-74.0557013,3192,40.7112423,-74.0557013,Customer,1969,Unknown
26307,2018-05-01T22:01:04Z,2018-05-01T22:03:35Z,3198,40.748715945380226,-74.04044330120087,3196,40.7443187,-74.0439909,Subscriber,1988,Female
26307,2018-05-02T11:53:25Z,2018-05-02T12:13:54Z,3196,40.7443187,-74.0439909,3213,40.71848892,-74.047726625,Subscriber,1977,Male
26307,2018-05-02T12:46:24Z,2018-05-02T12:49:13Z,3213,40.71848892,-74.047726625,3186,40.71958611647166,-74.04311746358871,Subscriber,1976,Male
26307,2018-05-03T13:23:47Z,2018-05-03T13:28:48Z,3276,40.71458403535893,-74.04281705617905,3186,40.71958611647166,-74.04311746358871,Subscriber,1969,Unknown
26307,2018-05-04T00:48:22Z,2018-05-04T00:54:14Z,3213,40.71848892,-74.047726625,3192,40.7112423,-74.0557013,Subscriber,1988,Male
26307,2018-05-04T11:25:29Z,2018-05-04T11:38:50Z,3192,40.7112423,-74.0557013,3183,40.7162469,-74.0334588,Subscriber,1993,Female
26307,2018-05-04T12:28:13Z,2018-05-04T12:29:33Z,3183,40.7162469,-74.0334588,3184,40.7141454,-74.0335519,Subscriber,1975,Male
26307,2018-05-04T15:37:56Z,2018-05-04T15:44:38Z,3184,40.7141454,-74.0335519,3273,40.721650724879986,-74.04288411140442,Subscriber,1994,Male
26307,2018-05-04T16:16:52Z,2018-05-04T16:22:02Z,3273,40.721650724879986,-74.04288411140442,3203,40.727595966,-74.044247311,Subscriber,1989,Male
26307,2018-05-04T16:49:18Z,2018-05-04T16:54:18Z,3203,40.727595966,-74.044247311,3202,40.7272235,-74.0337589,Subscriber,1976,Male
26307,2018-05-04T21:30:23Z,2018-05-04T21:36:40Z,3202,40.7272235,-74.0337589,3185,40.7177325,-74.043845,Subscriber,1982,Male
26307,2018-05-04T22:02:26Z,2018-05-04T22:10:04Z,3185,40.7177325,-74.043845,3214,40.7127742,-74.0364857,Subscriber,1980,Male
26307,2018-05-05T13:23:23Z,2018-05-05T13:27:06Z,3214,40.7127742,-74.0364857,3639,40.7192517,-74.034234,Subscriber,1983,Male
26307,2018-05-06T00:38:39Z,2018-05-06T00:40:52Z,3639,40.7192517,-74.034234,3187,40.7211236,-74.03805095,Subscriber,1972,Male
26307,2018-05-07T10:35:46Z,2018-05-07T10:39:40Z,3187,40.7211236,-74.03805095,3183,40.7162469,-74.0334588,Subscriber,1987,Female
26307,2018-05-07T18:44:56Z,2018-05-07T18:59:26Z,3267,40.7124188237569,-74.03852552175522,3267,40.7124188237569,-74.03852552175522,Subscriber,1961,Female
26307,2018-05-08T10:41:52Z,2018-05-08T10:46:05Z,3267,40.7124188237569,-74.03852552175522,3183,40.7162469,-74.0334588,Subscriber,1983,Male
26307,2018-05-08T13:14:26Z,2018-05-08T13:17:32Z,3270,40.72528910781132,-74.04557168483734,3186,40.71958611647166,-74.04311746358871,Subscriber,1986,Male
26307,2018-05-08T23:38:55Z,2018-05-09T00:33:46Z,3186,40.71958611647166,-74.04311746358871,3186,40.71958611647166,-74.04311746358871,Subscriber,1988,Female
26307,2018-05-09T00:35:25Z,2018-05-09T00:40:40Z,3186,40.71958611647166,-74.04311746358871,3278,40.72568548362901,-74.04879033565521,Subscriber,1992,Male
26307,2018-05-09T01:45:36Z,2018-05-09T01:47:35Z,3186,40.71958611647166,-74.04311746358871,3211,40.72152515,-74.046304543,Subscriber,1991,Male
26307,2018-05-09T11:18:46Z,2018-05-09T11:20:44Z,3211,40.72152515,-74.046304543,3186,40.71958611647166,-74.04311746358871,Subscriber,1991,Male
26307,2018-05-09T12:39:54Z,2018-05-09T12:43:26Z,3267,40.7124188237569,-74.03852552175522,3183,40.7162469,-74.0334588,Subscriber,1991,Male
26307,2018-05-10T10:26:44Z,2018-05-10T10:29:23Z,3213,40.71848892,-74.047726625,3186,40.71958611647166,-74.04311746358871,Subscriber,1974,Female
26307,2018-05-10T12:03:03Z,2018-05-10T12:13:39Z,3211,40.72152515,-74.046304543,3184,40.7141454,-74.0335519,Subscriber,1991,Male
26307,2018-05-10T12:56:14Z,2018-05-10T13:04:26Z,3184,40.7141454,-74.0335519,3183,40.7162469,-74.0334588,Subscriber,1982,Male
26307,2018-05-10T20:35:31Z,2018-05-10T20:40:16Z,3183,40.7162469,-74.0334588,3213,40.71848892,-74.047726625,Subscriber,1986,Male
26307,2018-05-10T21:35:35Z,2018-05-10T21:41:39Z,3213,40.71848892,-74.047726625,3269,40.72601172964625,-74.05038893222809,Subscriber,1989,Male
26307,2018-05-10T21:49:20Z,2018-05-10T22:00:19Z,3269,40.72601172964625,-74.05038893222809,3198,40.748715945380226,-74.04044330120087,Subscriber,1992,Male
26307,2018-05-11T16:22:59Z,2018-05-11T16:25:56Z,3198,40.748715945380226,-74.04044330120087,3196,40.7443187,-74.0439909,Subscriber,1989,Male
26307,2018-05-11T19:53:37Z,2018-05-11T19:55:58Z,3196,40.7443187,-74.0439909,3198,40.748715945380226,-74.04044330120087,Subscriber,1993,Male
26307,2018-05-15T00:49:11Z,2018-05-15T00:51:55Z,3198,40.748715945380226,-74.04044330120087,3196,40.7443187,-74.0439909,Subscriber,1988,Female
26307,2018-05-15T16:02:27Z,2018-05-15T16:18:37Z,3196,40.7443187,-74.0439909,3199,40.7287448,-74.0321082,Subscriber,1972,Female
26307,2018-05-15T16:43:42Z,2018-05-15T16:49:41Z,3199,40.7287448,-74.0321082,3203,40.727595966,-74.044247311,Subscriber,1966,Male
26307,2018-05-15T17:13:37Z,2018-05-15T17:16:07Z,3203,40.727595966,-74.044247311,3272,40.72333158646436,-74.04595255851744,Subscriber,1986,Male
26307,2018-05-15T17:19:45Z,2018-05-15T17:22:41Z,3272,40.72333158646436,-74.04595255851744,3203,40.727595966,-74.044247311,Subscriber,1986,Male
26307,2018-05-15T22:09:19Z,2018-05-15T22:16:02Z,3203,40.727595966,-74.044247311,3186,40.71958611647166,-74.04311746358871,Subscriber,1973,Female
26307,2018-05-15T22:22:38Z,2018-05-15T22:26:25Z,3186,40.71958611647166,-74.04311746358871,3681,40.71517767732029,-74.03768330812454,Subscriber,1985,Female
26307,2018-05-16T12:29:45Z,2018-05-16T12:47:34Z,3681,40.71517767732029,-74.03768330812454,3277,40.71435836870427,-74.06661093235016,Subscriber,1961,Male
26307,2018-05-20T21:25:44Z,2018-05-20T21:28:41Z,3206,40.7311689,-74.0575736,3640,40.73367,-74.0625,Subscriber,1973,Male
26307,2018-05-20T21:44:53Z,2018-05-20T21:50:09Z,3640,40.73367,-74.0625,3281,40.74590996631558,-74.0572714805603,Subscriber,1984,Male
26307,2018-05-21T12:37:41Z,2018-05-21T12:45:19Z,3281,40.74590996631558,-74.0572714805603,3640,40.73367,-74.0625,Subscriber,1978,Male
26307,2018-05-21T22:29:36Z,2018-05-21T22:34:51Z,3640,40.73367,-74.0625,3207,40.7376037,-74.0524783,Subscriber,1963,Male
26307,2018-05-22T12:24:13Z,2018-05-22T12:30:20Z,3207,40.7376037,-74.0524783,3201,40.737711,-74.066921,Subscriber,1981,Male
26307,2018-05-24T12:53:29Z,2018-05-24T12:57:28Z,3201,40.737711,-74.066921,3640,40.73367,-74.0625,Subscriber,1988,Male
26307,2018-05-25T01:35:05Z,2018-05-25T01:38:35Z,3640,40.73367,-74.0625,3220,40.734961020009514,-74.0595030784607,Subscriber,1990,Male
26307,2018-05-29T22:02:01Z,2018-05-29T22:17:37Z,3195,40.73074262530658,-74.06378388404846,3678,40.72572613742557,-74.07195925712585,Subscriber,1976,Female
26307,2018-05-30T11:30:52Z,2018-05-30T11:37:36Z,3678,40.72572613742557,-74.07195925712585,3195,40.73074262530658,-74.06378388404846,Subscriber,1990,Male
26307,2018-06-01T22:34:59Z,2018-06-01T22:41:24Z,3195,40.73074262530658,-74.06378388404846,3679,40.722103786686034,-74.07145500183105,Subscriber,1972,Male
26307,2018-06-02T14:28:58Z,2018-06-02T14:57:57Z,3679,40.722103786686034,-74.07145500183105,3199,40.7287448,-74.0321082,Subscriber,1972,Male
26307,2018-06-02T16:10:00Z,2018-06-02T16:11:42Z,3199,40.7287448,-74.0321082,3199,40.7287448,-74.0321082,Subscriber,1995,Female
26307,2018-06-02T16:19:08Z,2018-06-02T16:30:00Z,3199,40.7287448,-74.0321082,3186,40.71958611647166,-74.04311746358871,Subscriber,1976,Male
26307,2018-06-03T19:51:17Z,2018-06-03T19:54:08Z,3272,40.72333158646436,-74.04595255851744,3269,40.72601172964625,-74.05038893222809,Subscriber,1988,Male
26307,2018-06-03T22:32:18Z,2018-06-03T22:44:54Z,3269,40.72601172964625,-74.05038893222809,3192,40.7112423,-74.0557013,Subscriber,1958,Male
26307,2018-06-04T14:55:30Z,2018-06-04T15:08:46Z,3192,40.7112423,-74.0557013,3275,40.71835519823214,-74.03891444206238,Subscriber,1985,Male
26307,2018-06-04T15:53:24Z,2018-06-04T16:04:19Z,3275,40.71835519823214,-74.03891444206238,3192,40.7112423,-74.0557013,Subscriber,1985,Male
26307,2018-06-05T00:06:09Z,2018-06-05T00:11:51Z,3186,40.71958611647166,-74.04311746358871,3270,40.72528910781132,-74.04557168483734,Subscriber,1987,Female
26307,2018-06-05T06:08:45Z,2018-06-05T06:16:03Z,3640,40.73367,-74.0625,3678,40.72572613742557,-74.07195925712585,Subscriber,1990,Male
26307,2018-06-05T13:20:37Z,2018-06-05T13:37:41Z,3678,40.72572613742557,-74.07195925712585,3202,40.7272235,-74.0337589,Subscriber,1990,Male
26307,2018-06-05T23:22:00Z,2018-06-05T23:28:07Z,3195,40.73074262530658,-74.06378388404846,3679,40.722103786686034,-74.07145500183105,Subscriber,1989,Female
