Time,Demand,Temperature,Date,Holiday
2012-03-02T19:30:00Z,3666.14667,17.05,2012-03-03,FALSE
2012-03-02T20:00:00Z,3860.34706,17.1,2012-03-03,FALSE
2012-03-02T20:30:00Z,4010.502916,16.95,2012-03-03,FALSE
2012-03-02T21:00:00Z,4138.309044,16.8,2012-03-03,FALSE
2012-03-02T21:30:00Z,4310.253842,16.3,2012-03-03,FALSE
2012-03-02T22:00:00Z,4479.217222,15.8,2012-03-03,FALSE
2012-03-02T22:30:00Z,4565.155808,15.5,2012-03-03,FALSE
2012-03-02T23:00:00Z,4612.471892,15.2,2012-03-03,FALSE
2012-03-02T23:30:00Z,4636.921682,15.25,2012-03-03,FALSE
2012-03-03T00:00:00Z,4640.115898,15.3,2012-03-03,FALSE
2012-03-03T00:30:00Z,4645.08213,16.1,2012-03-03,FALSE
2012-03-03T01:00:00Z,4625.750006,16.9,2012-03-03,FALSE
2012-03-03T01:30:00Z,4621.179734,16.9,2012-03-03,FALSE
2012-03-03T02:00:00Z,4616.883678,16.9,2012-03-03,FALSE
2012-03-03T02:30:00Z,4590.346556,16.65,2012-03-03,FALSE
2012-03-03T03:00:00Z,4548.7177600000005,16.4,2012-03-03,FALSE
2012-03-03T03:30:00Z,4548.81084,16.5,2012-03-03,FALSE
2012-03-03T04:00:00Z,4550.236554,16.6,2012-03-03,FALSE
2012-03-03T04:30:00Z,4545.527848,16.55,2012-03-03,FALSE
2012-03-03T05:00:00Z,4581.363032,16.5,2012-03-03,FALSE
2012-03-03T05:30:00Z,4640.269202,16.6,2012-03-03,FALSE
2012-03-03T06:00:00Z,4673.34849,16.7,2012-03-03,FALSE
2012-03-03T06:30:00Z,4694.303386,17.05,2012-03-03,FALSE
2012-03-03T07:00:00Z,4667.62538,17.4,2012-03-03,FALSE
2012-03-03T07:30:00Z,4617.975308,17.5,2012-03-03,FALSE
2012-03-03T08:00:00Z,4535.090418,17.6,2012-03-03,FALSE
2012-03-03T08:30:00Z,4515.35342,17.5,2012-03-03,FALSE
2012-03-03T09:00:00Z,4512.7745,17.4,2012-03-03,FALSE
2012-03-03T09:30:00Z,4452.189424,17.35,2012-03-03,FALSE
2012-03-03T10:00:00Z,4334.830826,17.3,2012-03-03,FALSE
2012-03-03T10:30:00Z,4242.222208,17.25,2012-03-03,FALSE
2012-03-03T11:00:00Z,4095.892416,17.2,2012-03-03,FALSE
2012-03-03T11:30:00Z,3955.65982,17.15,2012-03-03,FALSE
2012-03-03T12:00:00Z,3888.92698,17.1,2012-03-03,FALSE
2012-03-03T12:30:00Z,3859.984214,17.1,2012-03-03,FALSE
2012-03-03T13:00:00Z,4006.5934,17.1,2012-03-04,FALSE
2012-03-03T13:30:00Z,3926.237624,17.15,2012-03-04,FALSE
2012-03-03T14:00:00Z,3738.060354,17.2,2012-03-04,FALSE
2012-03-03T14:30:00Z,3563.34042,17.2,2012-03-04,FALSE
2012-03-03T15:00:00Z,3759.956154,17.2,2012-03-04,FALSE
2012-03-03T15:30:00Z,3655.774824,17.65,2012-03-04,FALSE
2012-03-03T16:00:00Z,3480.541234,18.1,2012-03-04,FALSE
2012-03-03T16:30:00Z,3357.06128,17.9,2012-03-04,FALSE
2012-03-03T17:00:00Z,3262.852142,17.7,2012-03-04,FALSE
2012-03-03T17:30:00Z,3210.712762,17.75,2012-03-04,FALSE
2012-03-03T18:00:00Z,3188.649756,17.8,2012-03-04,FALSE
2012-03-03T18:30:00Z,3216.947424,17.9,2012-03-04,FALSE
2012-03-03T19:00:00Z,3295.73849,18,2012-03-04,FALSE
2012-03-03T19:30:00Z,3358.50923,17.95,2012-03-04,FALSE
2012-03-03T20:00:00Z,3488.085758,17.9,2012-03-04,FALSE
2012-03-03T20:30:00Z,3618.39998,18.2,2012-03-04,FALSE
2012-03-03T21:00:00Z,3691.86826,18.5,2012-03-04,FALSE
2012-03-03T21:30:00Z,3788.747624,18.85,2012-03-04,FALSE
2012-03-03T22:00:00Z,3907.890034,19.2,2012-03-04,FALSE
2012-03-03T22:30:00Z,4004.838886,20.05,2012-03-04,FALSE
2012-03-03T23:00:00Z,4105.23038,20.9,2012-03-04,FALSE
2012-03-03T23:30:00Z,4135.236166,22.35,2012-03-04,FALSE
2012-03-04T00:00:00Z,4188.779618,23.8,2012-03-04,FALSE
2012-03-04T00:30:00Z,4243.79265,24.45,2012-03-04,FALSE
2012-03-04T01:00:00Z,4258.033092,25.1,2012-03-04,FALSE
2012-03-04T01:30:00Z,4235.849152,24.75,2012-03-04,FALSE
2012-03-04T02:00:00Z,4215.20806,24.4,2012-03-04,FALSE
2012-03-04T02:30:00Z,4209.217342,25.1,2012-03-04,FALSE
2012-03-04T03:00:00Z,4191.50729,25.8,2012-03-04,FALSE
2012-03-04T03:30:00Z,4182.33268,25.7,2012-03-04,FALSE
2012-03-04T04:00:00Z,4194.162996,25.6,2012-03-04,FALSE
2012-03-04T04:30:00Z,4217.402846,25.65,2012-03-04,FALSE
2012-03-04T05:00:00Z,4268.043286,25.7,2012-03-04,FALSE
2012-03-04T05:30:00Z,4323.531182,25.75,2012-03-04,FALSE
2012-03-04T06:00:00Z,4361.593248,25.8,2012-03-04,FALSE
2012-03-04T06:30:00Z,4430.984776,25.3,2012-03-04,FALSE
2012-03-04T07:00:00Z,4459.50726,24.8,2012-03-04,FALSE
2012-03-04T07:30:00Z,4443.053926,24.35,2012-03-04,FALSE
2012-03-04T08:00:00Z,4369.54875,23.9,2012-03-04,FALSE
2012-03-04T08:30:00Z,4354.312316,22.7,2012-03-04,FALSE
2012-03-04T09:00:00Z,4398.81217,21.5,2012-03-04,FALSE
2012-03-04T09:30:00Z,4417.884942,21.2,2012-03-04,FALSE
2012-03-04T10:00:00Z,4301.465446,20.9,2012-03-04,FALSE
2012-03-04T10:30:00Z,4153.4224,20.5,2012-03-04,FALSE
2012-03-04T11:00:00Z,3980.502456,20.1,2012-03-04,FALSE
2012-03-04T11:30:00Z,3796.103032,19.6,2012-03-04,FALSE
2012-03-04T12:00:00Z,3694.472986,19.1,2012-03-04,FALSE
2012-03-04T12:30:00Z,3663.569772,18.5,2012-03-04,FALSE
2012-03-04T13:00:00Z,3839.148706,17.9,2012-03-05,FALSE
2012-03-04T13:30:00Z,3768.1254,17.4,2012-03-05,FALSE
2012-03-04T14:00:00Z,3571.11816,16.9,2012-03-05,FALSE
2012-03-04T14:30:00Z,3441.366216,16.75,2012-03-05,FALSE
2012-03-04T15:00:00Z,3665.599004,16.6,2012-03-05,FALSE
2012-03-04T15:30:00Z,3626.461278,16.3,2012-03-05,FALSE
2012-03-04T16:00:00Z,3512.987094,16,2012-03-05,FALSE
2012-03-04T16:30:00Z,3428.137754,16.05,2012-03-05,FALSE
2012-03-04T17:00:00Z,3376.27228,16.1,2012-03-05,FALSE
2012-03-04T17:30:00Z,3383.954474,15.9,2012-03-05,FALSE
2012-03-04T18:00:00Z,3501.685394,15.7,2012-03-05,FALSE
2012-03-04T18:30:00Z,3667.521146,15.85,2012-03-05,FALSE
2012-03-04T19:00:00Z,4031.940282,16,2012-03-05,FALSE
2012-03-04T19:30:00Z,4388.246452,15.9,2012-03-05,FALSE
2012-03-04T20:00:00Z,4847.5609,15.8,2012-03-05,FALSE
2012-03-04T20:30:00Z,5143.826192,16.1,2012-03-05,FALSE
2012-03-04T21:00:00Z,5110.712504,16.4,2012-03-05,FALSE
2012-03-04T21:30:00Z,5108.992792,16.75,2012-03-05,FALSE
2012-03-04T22:00:00Z,5178.943756,17.1,2012-03-05,FALSE
2012-03-04T22:30:00Z,5221.978414,17.95,2012-03-05,FALSE
2012-03-04T23:00:00Z,5237.275732,18.8,2012-03-05,FALSE
2012-03-04T23:30:00Z,5280.149662,18.95,2012-03-05,FALSE
2012-03-05T00:00:00Z,5305.885536,19.1,2012-03-05,FALSE
2012-03-05T00:30:00Z,5355.868344,19.85,2012-03-05,FALSE
2012-03-05T01:00:00Z,5364.918806,20.6,2012-03-05,FALSE
2012-03-05T01:30:00Z,5367.577152,21.2,2012-03-05,FALSE
2012-03-05T02:00:00Z,5383.76272,21.8,2012-03-05,FALSE
2012-03-05T02:30:00Z,5362.55342,21.5,2012-03-05,FALSE
2012-03-05T03:00:00Z,5360.91647,21.2,2012-03-05,FALSE
2012-03-05T03:30:00Z,5340.408598,21.55,2012-03-05,FALSE
2012-03-05T04:00:00Z,5294.33586,21.9,2012-03-05,FALSE
2012-03-05T04:30:00Z,5297.710032,22.05,2012-03-05,FALSE
2012-03-05T05:00:00Z,5318.535738,22.2,2012-03-05,FALSE
2012-03-05T05:30:00Z,5323.468904,21.2,2012-03-05,FALSE
2012-03-05T06:00:00Z,5295.907876,20.2,2012-03-05,FALSE
2012-03-05T06:30:00Z,5234.199834,20,2012-03-05,FALSE
2012-03-05T07:00:00Z,5070.44146,19.8,2012-03-05,FALSE
2012-03-05T07:30:00Z,4952.613924,19.05,2012-03-05,FALSE
2012-03-05T08:00:00Z,4825.081938,18.3,2012-03-05,FALSE
2012-03-05T08:30:00Z,4809.732934,18.25,2012-03-05,FALSE
2012-03-05T09:00:00Z,4901.202802,18.2,2012-03-05,FALSE
2012-03-05T09:30:00Z,4891.562468,18.05,2012-03-05,FALSE
2012-03-05T10:00:00Z,4745.852042,17.9,2012-03-05,FALSE
2012-03-05T10:30:00Z,4573.614044,17.8,2012-03-05,FALSE
2012-03-05T11:00:00Z,4346.4117,17.7,2012-03-05,FALSE
2012-03-05T11:30:00Z,4133.933494,17.6,2012-03-05,FALSE
2012-03-05T12:00:00Z,4011.353634,17.5,2012-03-05,FALSE
2012-03-05T12:30:00Z,3961.448946,17.5,2012-03-05,FALSE
2012-03-05T13:00:00Z,4127.71121,17.5,2012-03-06,FALSE
2012-03-05T13:30:00Z,4042.11266,17.05,2012-03-06,FALSE
2012-03-05T14:00:00Z,3843.498792,16.6,2012-03-06,FALSE
2012-03-05T14:30:00Z,3722.897204,16.45,2012-03-06,FALSE
2012-03-05T15:00:00Z,3922.136436,16.3,2012-03-06,FALSE
2012-03-05T15:30:00Z,3827.543928,16.4,2012-03-06,FALSE
2012-03-05T16:00:00Z,3660.186296,16.5,2012-03-06,FALSE
2012-03-05T16:30:00Z,3551.272068,16.3,2012-03-06,FALSE
2012-03-05T17:00:00Z,3495.6085,16.1,2012-03-06,FALSE
2012-03-05T17:30:00Z,3500.230352,15.95,2012-03-06,FALSE
2012-03-05T18:00:00Z,3628.842334,15.8,2012-03-06,FALSE
2012-03-05T18:30:00Z,3783.77377,15.65,2012-03-06,FALSE
2012-03-05T19:00:00Z,4147.811608,15.5,2012-03-06,FALSE
2012-03-05T19:30:00Z,4534.227986,15.6,2012-03-06,FALSE
2012-03-05T20:00:00Z,4978.48656,15.7,2012-03-06,FALSE
2012-03-05T20:30:00Z,5292.234374,16,2012-03-06,FALSE
2012-03-05T21:00:00Z,5241.444944,16.3,2012-03-06,FALSE
2012-03-05T21:30:00Z,5218.996112,16.5,2012-03-06,FALSE
2012-03-05T22:00:00Z,5266.270732,16.7,2012-03-06,FALSE
2012-03-05T22:30:00Z,5276.85014,17.35,2012-03-06,FALSE
2012-03-05T23:00:00Z,5275.60056,18,2012-03-06,FALSE
2012-03-05T23:30:00Z,5291.390712,18.35,2012-03-06,FALSE
2012-03-06T00:00:00Z,5287.81679,18.7,2012-03-06,FALSE
2012-03-06T00:30:00Z,5315.578796,19.3,2012-03-06,FALSE
2012-03-06T01:00:00Z,5304.776698,19.9,2012-03-06,FALSE
2012-03-06T01:30:00Z,5299.328546,20.5,2012-03-06,FALSE
2012-03-06T02:00:00Z,5312.15971,21.1,2012-03-06,FALSE
2012-03-06T02:30:00Z,5340.704826,21.1,2012-03-06,FALSE
2012-03-06T03:00:00Z,5328.153042,21.1,2012-03-06,FALSE
2012-03-06T03:30:00Z,5351.179638,21.45,2012-03-06,FALSE
2012-03-06T04:00:00Z,5330.035612,21.8,2012-03-06,FALSE
2012-03-06T04:30:00Z,5332.539294,21.85,2012-03-06,FALSE
2012-03-06T05:00:00Z,5346.510042,21.9,2012-03-06,FALSE
2012-03-06T05:30:00Z,5356.692876,21.4,2012-03-06,FALSE
2012-03-06T06:00:00Z,5335.754418,20.9,2012-03-06,FALSE
2012-03-06T06:30:00Z,5290.600362,20.7,2012-03-06,FALSE
2012-03-06T07:00:00Z,5154.574094,20.5,2012-03-06,FALSE
2012-03-06T07:30:00Z,5062.213318,19.9,2012-03-06,FALSE
2012-03-06T08:00:00Z,4965.625468,19.3,2012-03-06,FALSE
2012-03-06T08:30:00Z,4961.141548,18.85,2012-03-06,FALSE
2012-03-06T09:00:00Z,5022.644056,18.4,2012-03-06,FALSE
2012-03-06T09:30:00Z,4983.48371,18.05,2012-03-06,FALSE
2012-03-06T10:00:00Z,4828.445132,17.7,2012-03-06,FALSE
2012-03-06T10:30:00Z,4643.244778,17.4,2012-03-06,FALSE
2012-03-06T11:00:00Z,4418.076536,17.1,2012-03-06,FALSE
2012-03-06T11:30:00Z,4216.034144,17.1,2012-03-06,FALSE
2012-03-06T12:00:00Z,4105.793098,17.1,2012-03-06,FALSE
2012-03-06T12:30:00Z,4023.849224,16.95,2012-03-06,FALSE
2012-03-06T13:00:00Z,4180.95747,16.8,2012-03-07,FALSE
2012-03-06T13:30:00Z,4095.426314,16.4,2012-03-07,FALSE
2012-03-06T14:00:00Z,3904.816572,16,2012-03-07,FALSE
2012-03-06T14:30:00Z,3776.973108,15.7,2012-03-07,FALSE
2012-03-06T15:00:00Z,3988.978534,15.4,2012-03-07,FALSE
2012-03-06T15:30:00Z,3852.24994,15.2,2012-03-07,FALSE
2012-03-06T16:00:00Z,3673.640354,15,2012-03-07,FALSE
2012-03-06T16:30:00Z,3572.104488,14.75,2012-03-07,FALSE
2012-03-06T17:00:00Z,3509.352996,14.5,2012-03-07,FALSE
2012-03-06T17:30:00Z,3522.18836,14.3,2012-03-07,FALSE
2012-03-06T18:00:00Z,3637.174014,14.1,2012-03-07,FALSE
2012-03-06T18:30:00Z,3830.62703,14.05,2012-03-07,FALSE
2012-03-06T19:00:00Z,4204.004476,14,2012-03-07,FALSE
2012-03-06T19:30:00Z,4525.243452,13.9,2012-03-07,FALSE
2012-03-06T20:00:00Z,4978.81893,13.8,2012-03-07,FALSE
2012-03-06T20:30:00Z,5296.709578,14.45,2012-03-07,FALSE
2012-03-06T21:00:00Z,5212.089218,15.1,2012-03-07,FALSE
2012-03-06T21:30:00Z,5191.291714,16.2,2012-03-07,FALSE
2012-03-06T22:00:00Z,5242.69776,17.3,2012-03-07,FALSE
2012-03-06T22:30:00Z,5266.74321,17.3,2012-03-07,FALSE
2012-03-06T23:00:00Z,5289.766534,17.3,2012-03-07,FALSE
2012-03-06T23:30:00Z,5292.7099,18,2012-03-07,FALSE
2012-03-07T00:00:00Z,5311.200826,18.7,2012-03-07,FALSE
2012-03-07T00:30:00Z,5344.058454,18.85,2012-03-07,FALSE
2012-03-07T01:00:00Z,5342.898684,19,2012-03-07,FALSE
2012-03-07T01:30:00Z,5337.247864,19.65,2012-03-07,FALSE
2012-03-07T02:00:00Z,5346.133262,20.3,2012-03-07,FALSE
2012-03-07T02:30:00Z,5342.416054,20.5,2012-03-07,FALSE
2012-03-07T03:00:00Z,5345.65917,20.7,2012-03-07,FALSE
2012-03-07T03:30:00Z,5326.678642,21.15,2012-03-07,FALSE
2012-03-07T04:00:00Z,5302.692836,21.6,2012-03-07,FALSE
2012-03-07T04:30:00Z,5310.178886,21.5,2012-03-07,FALSE
2012-03-07T05:00:00Z,5327.344928,21.4,2012-03-07,FALSE
2012-03-07T05:30:00Z,5365.308924,20.8,2012-03-07,FALSE
2012-03-07T06:00:00Z,5345.244186,20.2,2012-03-07,FALSE
2012-03-07T06:30:00Z,5282.831732,19.6,2012-03-07,FALSE
2012-03-07T07:00:00Z,5165.0151,19,2012-03-07,FALSE
2012-03-07T07:30:00Z,5078.88102,18.5,2012-03-07,FALSE
2012-03-07T08:00:00Z,4970.872996,18,2012-03-07,FALSE
2012-03-07T08:30:00Z,4996.21259,17.9,2012-03-07,FALSE
2012-03-07T09:00:00Z,5065.7241540000005,17.8,2012-03-07,FALSE
2012-03-07T09:30:00Z,5025.24061,17.35,2012-03-07,FALSE
2012-03-07T10:00:00Z,4875.366236,16.9,2012-03-07,FALSE
2012-03-07T10:30:00Z,4695.199278,16.7,2012-03-07,FALSE
2012-03-07T11:00:00Z,4484.094976,16.5,2012-03-07,FALSE
2012-03-07T11:30:00Z,4255.89356,16.45,2012-03-07,FALSE
2012-03-07T12:00:00Z,4131.297296,16.4,2012-03-07,FALSE
2012-03-07T12:30:00Z,4065.335746,16.25,2012-03-07,FALSE
2012-03-07T13:00:00Z,4225.95827,16.1,2012-03-08,FALSE
2012-03-07T13:30:00Z,4139.752314,16,2012-03-08,FALSE
2012-03-07T14:00:00Z,3923.532686,15.9,2012-03-08,FALSE
2012-03-07T14:30:00Z,3771.01706,16.15,2012-03-08,FALSE
2012-03-07T15:00:00Z,3975.037964,16.4,2012-03-08,FALSE
2012-03-07T15:30:00Z,3894.845696,16.5,2012-03-08,FALSE
2012-03-07T16:00:00Z,3708.102308,16.6,2012-03-08,FALSE
2012-03-07T16:30:00Z,3591.993668,16.45,2012-03-08,FALSE
2012-03-07T17:00:00Z,3539.51176,16.3,2012-03-08,FALSE
2012-03-07T17:30:00Z,3545.5525040000002,16,2012-03-08,FALSE
2012-03-07T18:00:00Z,3615.08156,15.7,2012-03-08,FALSE
2012-03-07T18:30:00Z,3779.297782,15.55,2012-03-08,FALSE
2012-03-07T19:00:00Z,4160.730218,15.4,2012-03-08,FALSE
2012-03-07T19:30:00Z,4553.190096,15.25,2012-03-08,FALSE
2012-03-07T20:00:00Z,5002.534318,15.1,2012-03-08,FALSE
2012-03-07T20:30:00Z,5264.411398,15.7,2012-03-08,FALSE
2012-03-07T21:00:00Z,5203.357206,16.3,2012-03-08,FALSE
2012-03-07T21:30:00Z,5208.368088,16.9,2012-03-08,FALSE
2012-03-07T22:00:00Z,5260.129236,17.5,2012-03-08,FALSE
2012-03-07T22:30:00Z,5271.771492,17.7,2012-03-08,FALSE
2012-03-07T23:00:00Z,5291.60132,17.9,2012-03-08,FALSE
2012-03-07T23:30:00Z,5301.314498,18.5,2012-03-08,FALSE
2012-03-08T00:00:00Z,5322.04401,19.1,2012-03-08,FALSE
2012-03-08T00:30:00Z,5353.444502,19.8,2012-03-08,FALSE
2012-03-08T01:00:00Z,5356.016138,20.5,2012-03-08,FALSE
2012-03-08T01:30:00Z,5358.198322,20.4,2012-03-08,FALSE
2012-03-08T02:00:00Z,5362.80298,20.3,2012-03-08,FALSE
2012-03-08T02:30:00Z,5367.735164,20.3,2012-03-08,FALSE
2012-03-08T03:00:00Z,5365.733276,20.3,2012-03-08,FALSE
2012-03-08T03:30:00Z,5333.929442,20.4,2012-03-08,FALSE
2012-03-08T04:00:00Z,5293.077302,20.5,2012-03-08,FALSE
2012-03-08T04:30:00Z,5313.881426,20.95,2012-03-08,FALSE
2012-03-08T05:00:00Z,5342.95453,21.4,2012-03-08,FALSE
2012-03-08T05:30:00Z,5360.134186,20.65,2012-03-08,FALSE
2012-03-08T06:00:00Z,5344.480142,19.9,2012-03-08,FALSE
2012-03-08T06:30:00Z,5315.608974,19.75,2012-03-08,FALSE
2012-03-08T07:00:00Z,5187.49563,19.6,2012-03-08,FALSE
2012-03-08T07:30:00Z,5108.953512,19.05,2012-03-08,FALSE
2012-03-08T08:00:00Z,5000.693044,18.5,2012-03-08,FALSE
2012-03-08T08:30:00Z,5038.576964,18.55,2012-03-08,FALSE
2012-03-08T09:00:00Z,5108.864284,18.6,2012-03-08,FALSE
2012-03-08T09:30:00Z,5043.3940919999995,18.35,2012-03-08,FALSE
2012-03-08T10:00:00Z,4882.434372,18.1,2012-03-08,FALSE
2012-03-08T10:30:00Z,4682.94955,18,2012-03-08,FALSE
2012-03-08T11:00:00Z,4465.338838,17.9,2012-03-08,FALSE
2012-03-08T11:30:00Z,4238.055894,17.8,2012-03-08,FALSE
2012-03-08T12:00:00Z,4115.10922,17.7,2012-03-08,FALSE
2012-03-08T12:30:00Z,4055.393696,17.55,2012-03-08,FALSE
2012-03-08T13:00:00Z,4221.430922,17.4,2012-03-09,FALSE
2012-03-08T13:30:00Z,4126.146572,17.65,2012-03-09,FALSE
2012-03-08T14:00:00Z,3905.10557,17.9,2012-03-09,FALSE
2012-03-08T14:30:00Z,3769.745556,17.8,2012-03-09,FALSE
2012-03-08T15:00:00Z,3994.686004,17.7,2012-03-09,FALSE
2012-03-08T15:30:00Z,3881.577856,17.8,2012-03-09,FALSE
2012-03-08T16:00:00Z,3705.211366,17.9,2012-03-09,FALSE
2012-03-08T16:30:00Z,3603.057632,17.9,2012-03-09,FALSE
2012-03-08T17:00:00Z,3548.968834,17.9,2012-03-09,FALSE
2012-03-08T17:30:00Z,3557.91312,17.95,2012-03-09,FALSE
2012-03-08T18:00:00Z,3669.120002,18,2012-03-09,FALSE
2012-03-08T18:30:00Z,3840.514446,17.95,2012-03-09,FALSE
2012-03-08T19:00:00Z,4171.921248,17.9,2012-03-09,FALSE
2012-03-08T19:30:00Z,4548.482432,17.8,2012-03-09,FALSE
2012-03-08T20:00:00Z,4974.939144,17.7,2012-03-09,FALSE
2012-03-08T20:30:00Z,5240.727762,18,2012-03-09,FALSE
2012-03-08T21:00:00Z,5203.536346,18.3,2012-03-09,FALSE
2012-03-08T21:30:00Z,5223.778256,18,2012-03-09,FALSE
2012-03-08T22:00:00Z,5289.106546,17.7,2012-03-09,FALSE
2012-03-08T22:30:00Z,5312.8984,18.35,2012-03-09,FALSE
2012-03-08T23:00:00Z,5365.405812,19,2012-03-09,FALSE
2012-03-08T23:30:00Z,5363.15192,19.45,2012-03-09,FALSE
2012-03-09T00:00:00Z,5388.116922,19.9,2012-03-09,FALSE
2012-03-09T00:30:00Z,5389.792404,20.2,2012-03-09,FALSE
2012-03-09T01:00:00Z,5392.642122,20.5,2012-03-09,FALSE
2012-03-09T01:30:00Z,5387.443812,21.05,2012-03-09,FALSE
2012-03-09T02:00:00Z,5399.025558,21.6,2012-03-09,FALSE
2012-03-09T02:30:00Z,5356.260876,22.4,2012-03-09,FALSE
2012-03-09T03:00:00Z,5380.452448,23.2,2012-03-09,FALSE
2012-03-09T03:30:00Z,5378.124342,23.6,2012-03-09,FALSE
2012-03-09T04:00:00Z,5347.881852,24,2012-03-09,FALSE
2012-03-09T04:30:00Z,5345.764662,24.55,2012-03-09,FALSE
2012-03-09T05:00:00Z,5402.267328,25.1,2012-03-09,FALSE
2012-03-09T05:30:00Z,5405.951044,25,2012-03-09,FALSE
2012-03-09T06:00:00Z,5342.219624,24.9,2012-03-09,FALSE
2012-03-09T06:30:00Z,5299.953876,24.05,2012-03-09,FALSE
2012-03-09T07:00:00Z,5107.144218,23.2,2012-03-09,FALSE
2012-03-09T07:30:00Z,4946.33088,21.75,2012-03-09,FALSE
2012-03-09T08:00:00Z,4761.389896,20.3,2012-03-09,FALSE
2012-03-09T08:30:00Z,4719.864368,19.7,2012-03-09,FALSE
2012-03-09T09:00:00Z,4796.36987,19.1,2012-03-09,FALSE
2012-03-09T09:30:00Z,4769.265658,18.95,2012-03-09,FALSE
2012-03-09T10:00:00Z,4591.649798,18.8,2012-03-09,FALSE
2012-03-09T10:30:00Z,4460.654788,19,2012-03-09,FALSE
2012-03-09T11:00:00Z,4273.945506,19.2,2012-03-09,FALSE
2012-03-09T11:30:00Z,4098.826362,19.1,2012-03-09,FALSE
2012-03-09T12:00:00Z,4030.94105,19,2012-03-09,FALSE
2012-03-09T12:30:00Z,4006.11121,18.45,2012-03-09,FALSE
2012-03-09T13:00:00Z,4149.909108,17.9,2012-03-10,FALSE
2012-03-09T13:30:00Z,4041.816988,17.7,2012-03-10,FALSE
2012-03-09T14:00:00Z,3824.744638,17.5,2012-03-10,FALSE
2012-03-09T14:30:00Z,3682.229918,17.35,2012-03-10,FALSE
2012-03-09T15:00:00Z,3880.871506,17.2,2012-03-10,FALSE
2012-03-09T15:30:00Z,3765.08315,17,2012-03-10,FALSE
2012-03-09T16:00:00Z,3589.562198,16.8,2012-03-10,FALSE
2012-03-09T16:30:00Z,3454.578938,16.35,2012-03-10,FALSE
2012-03-09T17:00:00Z,3384.786002,15.9,2012-03-10,FALSE
2012-03-09T17:30:00Z,3344.51616,16,2012-03-10,FALSE
2012-03-09T18:00:00Z,3372.406974,16.1,2012-03-10,FALSE
2012-03-09T18:30:00Z,3434.083196,16.3,2012-03-10,FALSE
2012-03-09T19:00:00Z,3566.235654,16.5,2012-03-10,FALSE
2012-03-09T19:30:00Z,3668.325862,16.5,2012-03-10,FALSE
2012-03-09T20:00:00Z,3799.63498,16.5,2012-03-10,FALSE
2012-03-09T20:30:00Z,3936.33837,16.75,2012-03-10,FALSE
2012-03-09T21:00:00Z,4006.584626,17,2012-03-10,FALSE
2012-03-09T21:30:00Z,4135.064588,17,2012-03-10,FALSE
2012-03-09T22:00:00Z,4258.522116,17,2012-03-10,FALSE
2012-03-09T22:30:00Z,4308.931248,17.6,2012-03-10,FALSE
2012-03-09T23:00:00Z,4353.379678,18.2,2012-03-10,FALSE
2012-03-09T23:30:00Z,4363.788732,18.6,2012-03-10,FALSE
2012-03-10T00:00:00Z,4354.592534,19,2012-03-10,FALSE
2012-03-10T00:30:00Z,4343.87833,19.3,2012-03-10,FALSE
2012-03-10T01:00:00Z,4315.091086,19.6,2012-03-10,FALSE
2012-03-10T01:30:00Z,4293.141566,19.8,2012-03-10,FALSE
2012-03-10T02:00:00Z,4250.237336,20,2012-03-10,FALSE
2012-03-10T02:30:00Z,4214.37494,20.45,2012-03-10,FALSE
2012-03-10T03:00:00Z,4185.730746,20.9,2012-03-10,FALSE
2012-03-10T03:30:00Z,4170.657176,20.45,2012-03-10,FALSE
2012-03-10T04:00:00Z,4159.414784,20,2012-03-10,FALSE
2012-03-10T04:30:00Z,4171.569876,20.8,2012-03-10,FALSE
2012-03-10T05:00:00Z,4185.667224,21.6,2012-03-10,FALSE
2012-03-10T05:30:00Z,4206.665488,20.95,2012-03-10,FALSE
2012-03-10T06:00:00Z,4228.833616,20.3,2012-03-10,FALSE
2012-03-10T06:30:00Z,4264.435176,19.7,2012-03-10,FALSE
2012-03-10T07:00:00Z,4268.854642,19.1,2012-03-10,FALSE
2012-03-10T07:30:00Z,4248.052288,18.35,2012-03-10,FALSE
2012-03-10T08:00:00Z,4212.095982,17.6,2012-03-10,FALSE
2012-03-10T08:30:00Z,4217.346316,17.45,2012-03-10,FALSE
2012-03-10T09:00:00Z,4311.829214,17.3,2012-03-10,FALSE
2012-03-10T09:30:00Z,4315.169076,17.05,2012-03-10,FALSE
2012-03-10T10:00:00Z,4222.056844,16.8,2012-03-10,FALSE
2012-03-10T10:30:00Z,4142.5055,16.35,2012-03-10,FALSE
2012-03-10T11:00:00Z,4013.408148,15.9,2012-03-10,FALSE
2012-03-10T11:30:00Z,3896.30895,15.55,2012-03-10,FALSE
2012-03-10T12:00:00Z,3839.3514,15.2,2012-03-10,FALSE
2012-03-10T12:30:00Z,3814.3783319999998,15.05,2012-03-10,FALSE
2012-03-10T13:00:00Z,3982.89681,14.9,2012-03-11,FALSE
2012-03-10T13:30:00Z,3893.82235,14.85,2012-03-11,FALSE
2012-03-10T14:00:00Z,3693.29214,14.8,2012-03-11,FALSE
2012-03-10T14:30:00Z,3538.55482,14.55,2012-03-11,FALSE
2012-03-10T15:00:00Z,3748.4653,14.3,2012-03-11,FALSE
2012-03-10T15:30:00Z,3649.63151,14,2012-03-11,FALSE
2012-03-10T16:00:00Z,3484.35323,13.7,2012-03-11,FALSE
2012-03-10T16:30:00Z,3352.809714,13.35,2012-03-11,FALSE
